source,name,valid,error,n_obs,baseline,mag_mean,mag_std,err_median,snr,amp_intrinsic,P_LS_raw,alias_flag,P_LS,power_LS,fap_LS,significant,P_CE,CE_min,P_PDM,PDM_min,P_final,agreement,n_agree
h5,00,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",665,2246.8068699999994,14.041157894736841,0.07603390196861684,0.005,15.173864700297331,0.07586932350148666,4.71720946882217,False,4.71720946882217,0.9447088365280844,0.0,True,4.717800597828288,0.3992962779983187,4.7173276946233935,0.04182848459419572,4.717445920424617,LS+CE+PDM,3
h5,01,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",499,2246.9436799999994,16.597875751503008,0.1373763211314702,0.007,19.596798198166965,0.13717758738716876,1.833491374949,False,1.833491374949,0.717911349701905,1.5008616200966692e-132,True,1.8335373271137858,0.4198754945500185,1.833629231443357,0.0862505323040258,1.8335526445020476,LS+CE+PDM,3
h5,02,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",220,3603.8854700000957,17.502872727272727,0.07595523905274731,0.015,4.951009762742514,0.0742651464411377,0.10299758416690756,False,0.10299758416690756,0.9329485240404304,1.083093278359784e-123,True,0.11482379116925874,1.2126939365355107,0.11482379116925874,0.543295578020582,0.11482379116925874,CE+PDM,2
h5,03,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",110,684.1210800000008,14.809736363636366,0.1918460141909846,0.006,31.95660823721557,0.1917396494232934,0.523188345059652,False,0.523188345059652,0.6831570638887803,7.278871224754923e-24,True,0.5231490075900986,0.2369910568793553,0.5231752325698008,0.11628683835264907,0.5231708617398505,LS+CE+PDM,3
h5,04,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",268,2021.7683499999994,17.34023134328358,0.09252159696689709,0.015,6.075652006752823,0.09113478010129235,0.30528317428200397,False,0.30528317428200397,0.9236031034480089,2.987288300769573e-144,True,0.30529082548937947,0.7964602423672508,0.30529082548937947,0.15416717323246462,0.30528827508692097,LS+CE+PDM,3
h5,05,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",482,2246.8234199999997,18.81317842323652,0.1824434219000457,0.041,4.30041984800249,0.1763172137681021,0.5316541066231276,False,0.5316541066231276,0.6844079132116434,2.86965793500758e-116,True,0.531667431287454,0.715653200745983,0.531667431287454,0.229435430157203,0.5316629897326784,LS+CE+PDM,3
h5,06,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",2000,2714.7769199999993,17.634666499999998,0.08929886013248138,0.015,5.852763419848202,0.08779145129772302,0.27352089307124217,False,0.27352089307124217,0.8989708334744565,0.0,True,0.2735277482314695,0.9232821543426832,0.2735277482314695,0.25362864415584346,0.2735254631780604,LS+CE+PDM,3
h5,07,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",234,5193.848050000146,16.37908547008547,0.02174355911719145,0.008,2.525591146863929,0.020204729174911434,4.634054291577574,False,4.634054291577574,0.1668735094668681,2.3713324126408007e-06,True,4.633938149866006,0.9420239532717946,4.633938149866006,0.692115702707041,4.633976863769862,LS+CE+PDM,3
h5,08,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",131,3121.7625500000004,15.352625954198473,0.06005053460056181,0.007,8.509882074462338,0.05956917452123636,0.07450578406476435,False,0.07450578406476435,0.47924418573508293,1.8232047699702935e-15,True,0.07450765137764818,0.9770380833692103,0.0745225898807188,0.5787101687157223,0.07451200844104378,LS+CE+PDM,3
h5,09,False,snr<threshold,5680,5025.563850000035,19.455038204225353,0.09427820970825561,0.073,0.7218395003062764,0.05269428352235817,nan,False,nan,nan,nan,False,nan,nan,nan,nan,nan,,0
h5,0a,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",913,5195.837160000112,17.976955093099672,0.07139806221583767,0.019,3.590096893246476,0.06821184097168304,1.8257913978495017,False,1.8257913978495017,0.12243369705630684,2.9073672725744667e-22,True,1.8257456386665982,0.7018076668080666,1.8258371570324052,0.7337450331315809,1.8257913978495015,LS+CE+PDM,3
h5,0b,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",527,2246.94402,16.939195445920305,0.07654443860844831,0.008,9.506392536380062,0.0760511402910405,1.0075530334962557,True,98.11982620087335,0.7294863260379142,5.7780587665234774e-145,True,97.984573307614,0.959299903124711,97.984573307614,0.28161613634561805,98.0296576053671,LS+CE+PDM,3
h5,0c,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",157,1204.0578000000005,17.87243949044586,0.1162073929408008,0.016,7.176894060332635,0.11483030496532216,0.2798897696366723,False,0.2798897696366723,0.8866325995975051,1.3248552509686549e-69,True,0.27988275485547837,0.5937851640115158,0.27988275485547837,0.1257792831489074,0.27988509311587634,LS+CE+PDM,3
h5,0d,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",731,2246.87046,15.66528317373461,0.1936765641052428,0.006,32.263865579555144,0.19358319347733088,2.538549836176703,False,2.538549836176703,0.7787961553179005,1.9007264672153213e-234,True,2.5384862133737913,0.33964610014849966,2.538613458979615,0.06914003840430213,2.538549836176703,LS+CE+PDM,3
h5,0e,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",1198,2713.8410000000003,16.019940734557597,0.1065340607131105,0.007,15.18842859642187,0.10631900017495309,0.628276652390323,False,0.628276652390323,0.7640634217638974,0.0,True,0.6282923986723379,0.6806910160846847,0.6282923986723379,0.1427872302925562,0.6282871499116663,LS+CE+PDM,3
h5,0f,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",670,2246.8068699999994,15.211489552238806,0.197231205999781,0.005,39.4310996099134,0.19715549804956703,3.1136458841463406,False,3.1136458841463406,0.7569984234028024,6.028415835483041e-201,True,3.1135678479086426,0.3715802979945992,3.1137239203840386,0.06436875609251205,3.11364588414634,LS+CE+PDM,3
h5,10,False,snr<threshold,895,5181.846880000085,19.34463910614525,0.1117492620742715,0.069,1.1800155774617855,0.0814210748448632,nan,False,nan,nan,nan,False,nan,nan,nan,nan,nan,,0
h5,11,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",700,5174.85783999972,18.512994285714285,0.11713192724153988,0.025,4.559016150887237,0.11397540377218093,1.8482955353952857,False,1.8482955353952857,0.10050816920230607,1.134776599258276e-12,True,1.8483418585916616,0.38261134033571886,1.8483418585916616,0.4466819380625458,1.8483264175262029,LS+CE+PDM,3
h5,12,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",746,2246.85124,15.432573726541554,0.07626974775671394,0.005,15.22059335800029,0.07610296679000145,1.9743859753954305,False,1.9743859753954305,0.9552942300274536,0.0,True,1.9743364920376512,0.5746924652695174,1.9744354587532098,0.06020990048363386,1.9743859753954307,LS+CE+PDM,3
h5,13,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",436,2233.8686,14.495066513761468,0.10370633905963283,0.005,20.71714725646514,0.1035857362823257,4.653892916666665,False,4.653892916666665,0.7928101629564493,3.108063438696117e-144,True,4.653776277746448,0.3888402757265156,4.654009555586883,0.05363937843123733,4.653892916666664,LS+CE+PDM,3
h5,14,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",113,495.80229000002146,15.990274336283186,0.14527450910675047,0.006,24.19108307084387,0.14514649842506322,0.15948862547046078,False,0.15948862547046078,0.8536284057952067,4.420090320456635e-43,True,0.15948462826180237,0.48742757269141856,0.15948462826180237,0.07618478732575334,0.1594859606646885,LS+CE+PDM,3
h5,15,False,snr<threshold,5754,5195.859850000124,20.20934654153632,0.17849652485620693,0.116,1.0544926764618607,0.12232115046957584,nan,False,nan,nan,nan,False,nan,nan,nan,nan,nan,,0
h5,16,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",229,1968.5820400000002,15.527541484716156,0.0404522057112929,0.006,6.670334115345916,0.0400220046920755,0.10033138506075187,False,0.10033138506075187,0.9476156143132417,3.6991991545194334e-141,True,0.10032887048969771,1.0939831100960584,0.10033389963180603,0.4298628315594474,0.10033138506075186,LS+CE+PDM,3
h5,17,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",470,2246.8200400000005,18.835659574468085,0.22394919053239962,0.044,4.964107564623444,0.21842073284343155,0.5234902236719479,False,0.5234902236719479,0.7237646479348493,1.0289463783100918e-126,True,0.5234771036162167,0.6797835573270382,0.5234771036162167,0.16868931099024717,0.5234814769681271,LS+CE+PDM,3
h5,18,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",490,2243.96543,15.770795918367346,0.15987031804782637,0.005,31.95508085873228,0.1597754042936614,3.141049034154536,False,3.141049034154536,0.7388296605242439,3.312803571449824e-138,True,3.141127757187973,0.37878229719191275,3.141127757187973,0.06402614273342871,3.141101516176828,LS+CE+PDM,3
h5,19,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",487,2216.9382300000007,16.976991786447638,0.14163074320962482,0.01,14.120924106790289,0.1412092410679029,0.86134829046546,False,0.86134829046546,0.8828699566458914,2.0650277967347162e-221,True,0.8613267027890072,0.4649135094092541,0.8613267027890072,0.0576793430029089,0.8613338986811581,LS+CE+PDM,3
h5,1a,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",671,2246.8068699999994,15.0466870342772,0.1494387723530456,0.005,29.869638497261967,0.14934819248630984,3.3365115384615374,False,3.3365115384615374,0.7718313333962724,2.2615150850992656e-210,True,3.3362606729323296,0.3534224946468162,3.3362606729323296,0.060720465146364255,3.3363442947753987,LS+CE+PDM,3
h5,1b,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",100,4598.117659999989,14.863550000000002,0.08375714955160603,0.005,16.721555072432825,0.08360777536216413,0.17233032231466866,False,0.17233032231466866,0.9475778699377957,6.335265131522016e-59,True,0.20833038417019223,0.9650100132962893,0.20833038417019223,0.36707533924687236,0.20833038417019223,CE+PDM,2
h5,1c,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",2000,2676.82272,15.9847565,0.09991149764381835,0.007,14.240420956165243,0.09968294669315671,0.36520720366732157,False,0.36520720366732157,0.808771579583984,0.0,True,0.365198050604573,0.8335209639930947,0.365198050604573,0.2639424268697774,0.36520110162548924,LS+CE+PDM,3
