source,name,valid,error,n_obs,baseline,mag_mean,mag_std,err_median,snr,amp_intrinsic,P_LS_raw,alias_flag,P_LS,power_LS,fap_LS,significant,P_CE,CE_min,P_PDM,PDM_min,P_final,agreement,n_agree
fits_B278,B278_13628426005991,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",59,3243.0794203900005,14.464189594074831,0.7217105607899956,0.08183419704437256,8.727971471748893,0.7142465372167612,0.11232260771831026,False,0.11232260771831026,0.4852333463476231,4.929445149426773e-06,True,2.6706251189755617,0.6512649290126635,2.671160649767686,0.40352542325496,2.6708928843716238,CE+PDM,2
fits_B278,B278_13591568003645,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",61,3243.079441490001,14.036460344908667,0.7215928415778972,0.061861321330070496,11.559540234221137,0.715088432857032,0.0838085150644894,False,0.0838085150644894,0.4281789261626624,4.5443294469822595e-05,True,0.7683216110249769,0.569104378712648,0.12205198276160421,0.5537445211883589,0.7683216110249769,CE-only,1
fits_B278,B278_13648911009610,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",170,3268.155932490001,14.288602514827952,0.22362840208807772,0.021190508268773556,10.42353361565484,0.220879975272373,1.981901717701638,False,1.981901717701638,0.6861979934745676,2.991738395585938e-39,True,1.9818520459793898,0.3882551600283459,1.9818520459793898,0.09678414953828599,1.9818686032201391,LS+CE+PDM,3
fits_B278,B278_13603846011060,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",313,2402.2440736100034,15.397494002272145,0.5311662685149808,0.062170274555683136,8.42978432553624,0.5240820059637822,0.9995190453565796,True,13.837811483928592,0.35525577301914907,1.5126867216703304e-26,True,255.76159920260437,0.7877817039767451,255.8651804815484,0.33395284802991654,255.8133898420764,CE+PDM,2
fits_B278,B278_13603857010807,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",86,3268.156437510006,14.432338215583979,0.557386515496583,0.054321546107530594,10.18011712238624,0.5529997016437659,0.09827416329659773,False,0.09827416329659773,0.3278980752417553,4.8668536952637385e-05,True,0.0991830145812204,0.85649138199967,0.054729560255431284,0.6709417649614218,0.0991830145812204,LS+CE,2
fits_B278,B278_13591563007893,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",71,2532.13842956,14.478391983139684,0.5090757999612118,0.10047910362482071,4.928824080699155,0.495243825553082,0.05461632467673089,False,0.05461632467673089,0.5772394409859014,1.7118376614299266e-10,True,1.3620529345460883,0.7883876295597393,0.05499275297964069,0.5042662171822246,0.05499275297964069,LS+PDM,2
fits_B278,B278_13669390010041,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",168,3268.156062470007,14.184012452761332,0.1861928643991589,0.02273411024361849,8.099367596835656,0.18413191585005312,0.6597936855167276,False,0.6597936855167276,0.6238490509072614,2.384476672887548e-32,True,0.659810221699322,0.38374256378782706,0.6597771493341331,0.1301288978493547,0.6597936855167276,LS+CE+PDM,3
fits_B278,B278_13657095011090,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",166,3268.155862300002,14.184839553143604,0.22012703321552235,0.023189350962638855,9.40094747707645,0.21800187042726007,0.7513520156102724,False,0.7513520156102724,0.5030624228810081,3.579548417850309e-22,True,1.502647476838774,0.30128056926916164,1.502647476838774,0.0896871920279904,1.502647476838774,CE+PDM,2
fits_B278,B278_13612046006196,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",167,3268.155932490001,14.906594807516315,0.21957229317222685,0.02861296944320202,7.521711596268931,0.2152185040646212,0.177238611687537,False,0.177238611687537,0.8256913309210558,2.645844312927882e-59,True,0.17724305375800534,0.6790092784096303,0.17724305375800534,0.21335467719952111,0.17724157306784924,LS+CE+PDM,3
fits_B278,B278_13616133005463,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",157,2402.2432276000036,14.014927347754217,0.16724334033509344,0.021280070766806602,7.7480789309748515,0.1648796679579481,0.6938487746519564,False,0.6938487746519564,0.4791329247391963,3.7795206938271013e-19,True,0.6938661643455567,0.34685542236529676,0.6938313849583561,0.20064994030350905,0.6938487746519564,LS+CE+PDM,3
fits_B278,B278_13632523000122,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",84,3132.331977099995,14.529673133577619,0.46564267445591123,0.05663122050464153,8.130814507663697,0.46045794926584116,0.06390662251143536,False,0.06390662251143536,0.28202645204754345,0.0008302396644544687,True,0.10850098230651292,0.8869591657734539,0.10850098230651292,0.5593924106613525,0.10850098230651292,CE+PDM,2
fits_B278,B278_13693960012307,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",49,2771.3012055899962,14.756041857661033,0.5131190190422792,0.06565910577774048,7.674910535521715,0.5039277626865151,0.061839386930346116,False,0.061839386930346116,0.5022111884836518,5.730478778468763e-05,True,0.051780275202819775,0.5157351341463539,0.08358743992694619,0.4836892577924041,0.051780275202819775,CE-only,1
fits_B278,B278_13698064004413,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",50,3132.331600339996,14.798692779541016,0.5446751084536221,0.06459373980760574,8.34078977062298,0.5387628042335604,0.06655514972983416,False,0.06655514972983416,0.44810978308583993,0.0003491078561697184,True,18.265942233685678,0.5292026146805738,18.280607415497606,0.27423637882071666,18.273274824591642,CE+PDM,2
fits_B278,B278_13702150007297,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",68,3243.0797971499996,14.478659307255464,0.5004922909479025,0.05626831762492657,8.770415991891992,0.493496552734514,0.1214823174026723,False,0.1214823174026723,0.27836115388264854,0.010790831641994252,False,0.1002608646759412,0.5474357400283749,0.1001343589290061,0.5730388269189527,0.10019761180247365,CE+PDM,2
fits_B278,B278_13632529013036,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",335,3268.156992400007,14.119122291678813,0.20697671443342736,0.028928490355610847,7.055873069132141,0.20411575603080345,0.42192088619786033,False,0.42192088619786033,0.5843600360221407,3.616976044705848e-60,True,0.42193146065616105,0.5472262425987993,0.4219103117395596,0.273436242684651,0.42192088619786033,LS+CE+PDM,3
fits_B278,B278_13685769001854,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",65,3126.3166267100023,14.887110475393442,0.47089347029599277,0.08363888412714005,5.517447252897434,0.4614731314626957,1.0113274760489122,False,1.0113274760489122,0.4817882817749415,9.239449021899254e-07,True,0.13693796163763372,0.7901407775027268,1.0114035157087655,0.4920220208916312,1.0114035157087655,LS+PDM,2
fits_B278,B278_13607953007645,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",247,3268.156437510006,13.954568225845152,0.16728037130256226,0.02627277746796608,6.266801650243609,0.16464628519273294,3.5373486714038385,False,3.5373486714038385,0.5279299613944152,6.838148771981612e-37,True,3.5369053946279734,0.5104521418507032,3.5369053946279734,0.1261063067318882,3.5370531535532614,LS+CE+PDM,3
fits_B278,B278_13632521004540,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",165,3268.155862300002,15.288839305530894,0.24956239631860527,0.03613736107945442,6.771104532937198,0.2446898494134821,0.4740236220610634,False,0.4740236220610634,0.7267511478170737,7.687965628802424e-43,True,0.47401174176978367,0.7216116209569738,0.47401174176978367,0.1977944893407122,0.4740157018668769,LS+CE+PDM,3
fits_B278,B278_13657093002196,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",56,2507.0619166899996,14.098525081362043,0.3805560557549879,0.050275061279535294,7.470916977902401,0.37560080887836383,0.11232205287070512,False,0.11232205287070512,0.505168021747234,5.0102818105827985e-06,True,3.1619632916933167,0.4192835286546973,3.184780195003374,0.4233569141654788,3.173371743348345,CE+PDM,2
fits_B278,B278_13677573005967,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",79,3243.079066450002,14.78142359286924,0.45289829908031193,0.05999830365180969,7.428434636013172,0.4456934769491387,0.05599770465859158,False,0.05599770465859158,0.3318417389573855,0.0001245948377161562,True,3.1601739196292526,0.6695171080939102,3.1601739196292526,0.4725172447754285,3.1601739196292526,CE+PDM,2
fits_B278,B278_13628426009125,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",68,3132.331600339996,14.815149615792667,0.5940825795837368,0.07384571805596352,7.921557853466773,0.5849731278111109,0.3329186391680036,True,0.05849555354503038,0.324626391122244,0.001266507402083465,True,0.9673678739800305,0.7450242547818017,3.6342774840106036,0.5225032287722983,0.9673678739800305,CE-only,1
fits_B278,B278_13698064009373,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",75,3268.155455240005,14.96033748626709,0.4588872754164558,0.06267935037612915,7.219597249197057,0.45251966555696055,0.2781574608904364,False,0.2781574608904364,0.33400453832739296,0.00024187344107501495,True,0.38524463633278627,0.8462012760993055,0.2778995203878563,0.5805221620638094,0.2778995203878563,LS+PDM,2
fits_B278,B278_13624335012969,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",168,3268.157367440006,14.133693683715094,0.12784824197667352,0.021034032106399536,5.958069078569895,0.12532221629078547,0.6496168414080992,False,0.6496168414080992,0.693101590290949,1.484713184529295e-39,True,0.6496005602842544,0.6245417210089108,0.6496005602842544,0.12576705776177946,0.6496059873255361,LS+CE+PDM,3
fits_B278,B278_13677578006095,True,"NameError: name 'pd' is not defined
Traceback (most recent call last):
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 467, in _analyze_star
    base['OGLE_Class'] = guess_ogle_class(P_final)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\santi\AppData\Local\Temp\ipykernel_32392\651301854.py"", line 776, in guess_ogle_class
    if pd.isna(p_final) or p_final <= 0:
       ^^
NameError: name 'pd' is not defined
",163,3268.155862300002,14.266527298769336,0.1365508857121846,0.02118360437452793,6.33178254885588,0.13412997650050304,0.24452361038951337,False,0.24452361038951337,0.8044120329317882,8.284949944224617e-54,True,0.2445174819782254,0.8531479697418423,0.24452973880080134,0.32703886867420445,0.24452361038951334,LS+CE+PDM,3
